movieId,title,genres,genres_clean,tags_combined,content_text,n_ratings,effective_alpha
97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),Action|Crime|Mystery,Action Crime Mystery,,Action Crime Mystery,1,0.11666666666666665
97304,Argo (2012),Drama|Thriller,Drama Thriller,cia politics thrilling,Drama Thriller cia politics thrilling,28,0.5939393939393939
97306,Seven Psychopaths (2012),Comedy|Crime,Comedy Crime,,Comedy Crime,15,0.5249999999999999
97328,Liberal Arts (2012),Comedy|Drama,Comedy Drama,,Comedy Drama,1,0.11666666666666665
97470,Catch .44 (2011),Action|Drama|Thriller,Action Drama Thriller,,Action Drama Thriller,2,0.19999999999999998
97643,[REC]³ 3 Génesis (2012),Horror|Thriller,Horror Thriller,,Horror Thriller,2,0.19999999999999998
97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),Adventure|Comedy,Adventure Comedy,,Adventure Comedy,1,0.11666666666666665
97701,Paranormal Activity 4 (2012),Horror|IMAX,Horror IMAX,,Horror IMAX,1,0.11666666666666665
97742,Alex Cross (2012),Action|Crime|Mystery|Thriller,Action Crime Mystery Thriller,,Action Crime Mystery Thriller,1,0.11666666666666665
97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX,Drama Sci-Fi IMAX,,Drama Sci-Fi IMAX,19,0.5541666666666666
97757,'Hellboy': The Seeds of Creation (2004),Action|Adventure|Comedy|Documentary|Fantasy,Action Adventure Comedy Documentary Fantasy,,Action Adventure Comedy Documentary Fantasy,1,0.11666666666666665
97785,Silent Hill: Revelation 3D (2012),Horror|Mystery|Thriller,Horror Mystery Thriller,,Horror Mystery Thriller,1,0.11666666666666665
97836,Here Comes the Boom (2012),Action|Comedy,Action Comedy,,Action Comedy,7,0.4083333333333333
97858,Mental (2012),Comedy|Drama,Comedy Drama,,Comedy Drama,1,0.11666666666666665
97860,Killing Them Softly (2012),Crime|Drama|Thriller,Crime Drama Thriller,,Crime Drama Thriller,4,0.31111111111111106
97866,"Imposter, The (2012)",Documentary,Documentary,,Documentary,2,0.19999999999999998
97870,"Sessions, The (Surrogate, The) (2012)",Drama,Drama,,Drama,1,0.11666666666666665
97904,Smashed (2012),Comedy|Drama,Comedy Drama,,Comedy Drama,1,0.11666666666666665
97913,Wreck-It Ralph (2012),Animation|Comedy,Animation Comedy,,Animation Comedy,22,0.5703703703703703
97921,Silver Linings Playbook (2012),Comedy|Drama,Comedy Drama,,Comedy Drama,30,0.6
97923,Flight (2012),Drama,Drama,,Drama,9,0.45
97936,Anna Karenina (2012),Drama,Drama,,Drama,1,0.11666666666666665
97938,Life of Pi (2012),Adventure|Drama|IMAX,Adventure Drama IMAX,cinematography india surreal,Adventure Drama IMAX cinematography india surreal,31,0.6027777777777777
97950,"Man with the Iron Fists, The (2012)",Action|Adventure|Crime,Action Adventure Crime,,Action Adventure Crime,1,0.11666666666666665
97988,"Bay, The (2012)",Horror|Sci-Fi|Thriller,Horror Sci-Fi Thriller,,Horror Sci-Fi Thriller,1,0.11666666666666665
98061,Himizu (2011),Children|Crime|Drama,Children Crime Drama,,Children Crime Drama,1,0.11666666666666665
98083,Jackass 3.5 (2011),Comedy|Documentary,Comedy Documentary,,Comedy Documentary,2,0.19999999999999998
98122,Indie Game: The Movie (2012),Documentary,Documentary,,Documentary,2,0.19999999999999998
98124,"Batman: The Dark Knight Returns, Part 1 (2012)",Action|Animation|Sci-Fi,Action Animation Sci-Fi,,Action Animation Sci-Fi,7,0.4083333333333333
98154,Lincoln (2012),Drama|War,Drama War,,Drama War,4,0.31111111111111106
98160,Nature Calls (2012),Comedy,Comedy,,Comedy,1,0.11666666666666665
98175,Vamps (2012),Comedy|Horror|Romance,Comedy Horror Romance,,Comedy Horror Romance,1,0.11666666666666665
98203,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",Adventure|Drama|Fantasy|Romance|IMAX,Adventure Drama Fantasy Romance IMAX,,Adventure Drama Fantasy Romance IMAX,4,0.31111111111111106
98230,10 Years (2011),Comedy|Drama|Romance,Comedy Drama Romance,,Comedy Drama Romance,1,0.11666666666666665
98239,Red Dawn (2012),Action|War,Action War,,Action War,2,0.19999999999999998
98243,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX,Adventure Animation Children Fantasy IMAX,,Adventure Animation Children Fantasy IMAX,12,0.49411764705882355
98279,"Fantastic Fear of Everything, A (2012)",Comedy,Comedy,,Comedy,2,0.19999999999999998
98296,Deadfall (2012),Crime|Drama|Thriller,Crime Drama Thriller,,Crime Drama Thriller,1,0.11666666666666665
98361,Byzantium (2012),Drama|Fantasy|Thriller,Drama Fantasy Thriller,,Drama Fantasy Thriller,1,0.11666666666666665
98491,Paperman (2012),Animation|Comedy|Romance,Animation Comedy Romance,,Animation Comedy Romance,8,0.4307692307692308
98499,"Fearless Hyena, The (Xiao quan guai zhao) (1979)",Action|Comedy,Action Comedy,,Action Comedy,2,0.19999999999999998
98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),Action|Comedy,Action Comedy,,Action Comedy,1,0.11666666666666665
98585,Hitchcock (2012),Drama,Drama,,Drama,5,0.35
98604,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),Animation|Drama|Romance,Animation Drama Romance,,Animation Drama Romance,1,0.11666666666666665
98607,Redline (2009),Action|Animation|Sci-Fi,Action Animation Sci-Fi,,Action Animation Sci-Fi,1,0.11666666666666665
98623,Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983),Action|Comedy|Crime,Action Comedy Crime,,Action Comedy Crime,2,0.19999999999999998
98633,My Lucky Stars (Fuk sing go jiu) (1985),Action|Comedy,Action Comedy,,Action Comedy,1,0.11666666666666665
98697,"Money Money Money (L'aventure, c'est l'aventure) (1972)",Adventure|Comedy,Adventure Comedy,,Adventure Comedy,1,0.11666666666666665
98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",Animation|Comedy,Animation Comedy,,Animation Comedy,1,0.11666666666666665
98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX,Adventure Fantasy IMAX,action myth,Adventure Fantasy IMAX action myth,40,0.6222222222222221
98836,Hyde Park on Hudson (2012),Comedy|Drama,Comedy Drama,,Comedy Drama,1,0.11666666666666665
98908,How to Make Love to a Woman (2010),Comedy|Romance,Comedy Romance,,Comedy Romance,1,0.11666666666666665
98961,Zero Dark Thirty (2012),Action|Drama|Thriller,Action Drama Thriller,afghanistan american propaganda assassination military terrorism,Action Drama Thriller afghanistan american propaganda assassination military terrorism,14,0.5157894736842105
99005,Fire with Fire (2012),Action|Crime|Drama,Action Crime Drama,,Action Crime Drama,1,0.11666666666666665
99007,Warm Bodies (2013),Comedy|Horror|Romance,Comedy Horror Romance,,Comedy Horror Romance,14,0.5157894736842105
99030,Wrong (2012),Comedy|Drama,Comedy Drama,,Comedy Drama,1,0.11666666666666665
99087,Playing for Keeps (2012),Comedy|Romance,Comedy Romance,,Comedy Romance,1,0.11666666666666665
99106,"Guilt Trip, The (2012)",Comedy,Comedy,,Comedy,3,0.26249999999999996
99112,Jack Reacher (2012),Action|Crime|Thriller,Action Crime Thriller,,Action Crime Thriller,12,0.49411764705882355
99114,Django Unchained (2012),Action|Drama|Western,Action Drama Western,action christoph waltz funny good soundtrack great performances humour leonardo dicaprio quentin tarantino samuel l. jackson soundtrack western soundtrack,Action Drama Western action christoph waltz funny good soundtrack great performances humour leonardo dicaprio quentin tarantino samuel l. jackson soundtrack western soundtrack,71,0.6539473684210526
99117,This Is 40 (2012),Drama,Drama,,Drama,8,0.4307692307692308
99122,I Bought a Vampire Motorcycle (1990),Comedy|Horror,Comedy Horror,,Comedy Horror,1,0.11666666666666665
99130,Ice Cream Man (1995),Comedy|Horror,Comedy Horror,,Comedy Horror,1,0.11666666666666665
99145,"Impossible, The (Imposible, Lo) (2012)",Drama|Thriller,Drama Thriller,,Drama Thriller,3,0.26249999999999996
99149,"Misérables, Les (2012)",Drama|Musical|Romance|IMAX,Drama Musical Romance IMAX,,Drama Musical Romance IMAX,7,0.4083333333333333
99191,Campfire Tales (1997),Horror,Horror,,Horror,1,0.11666666666666665
99415,Parental Guidance (2012),Comedy,Comedy,,Comedy,1,0.11666666666666665
99437,John Dies at the End (2012),Comedy|Fantasy|Horror,Comedy Fantasy Horror,,Comedy Fantasy Horror,2,0.19999999999999998
99532,"Misérables, Les (2000)",Drama|Romance,Drama Romance,,Drama Romance,2,0.19999999999999998
99574,Promised Land (2012),Drama,Drama,,Drama,1,0.11666666666666665
99636,English Vinglish (2012),Comedy|Drama,Comedy Drama,,Comedy Drama,1,0.11666666666666665
99638,Fish Story (Fisshu sutôrî) (2009),Comedy,Comedy,,Comedy,1,0.11666666666666665
99721,Texas Chainsaw 3D (2013),Horror|Mystery|Thriller,Horror Mystery Thriller,,Horror Mystery Thriller,1,0.11666666666666665
99728,Gangster Squad (2013),Action|Crime|Drama,Action Crime Drama,,Action Crime Drama,3,0.26249999999999996
99750,"Iceman, The (2012)",Crime|Drama|Thriller,Crime Drama Thriller,,Crime Drama Thriller,1,0.11666666666666665
99764,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi,Animation Comedy Drama Fantasy Sci-Fi,moving philosopical surreal weird,Animation Comedy Drama Fantasy Sci-Fi moving philosopical surreal weird,2,0.19999999999999998
99813,"Batman: The Dark Knight Returns, Part 2 (2013)",Action|Animation,Action Animation,,Action Animation,8,0.4307692307692308
99846,Everything or Nothing: The Untold Story of 007 (2012),Documentary,Documentary,,Documentary,1,0.11666666666666665
99853,Codependent Lesbian Space Alien Seeks Same (2011),Comedy|Romance|Sci-Fi,Comedy Romance Sci-Fi,,Comedy Romance Sci-Fi,1,0.11666666666666665
99910,"Last Stand, The (2013)",Action|Crime|Thriller,Action Crime Thriller,,Action Crime Thriller,2,0.19999999999999998
99917,Upstream Color (2013),Romance|Sci-Fi|Thriller,Romance Sci-Fi Thriller,artistic artsy atmospheric beautiful dreamlike existentialism,Romance Sci-Fi Thriller artistic artsy atmospheric beautiful dreamlike existentialism,3,0.26249999999999996
99992,Shadow Dancer (2012),Crime|Drama|Thriller,Crime Drama Thriller,,Crime Drama Thriller,1,0.11666666666666665
100044,Human Planet (2011),Documentary,Documentary,,Documentary,1,0.11666666666666665
100068,Comme un chef (2012),Comedy,Comedy,,Comedy,1,0.11666666666666665
100083,Movie 43 (2013),Comedy,Comedy,embarassing scenes offensive r language sarcasm satire,Comedy embarassing scenes offensive r language sarcasm satire,3,0.26249999999999996
100106,"Pervert's Guide to Ideology, The (2012)",Documentary,Documentary,,Documentary,1,0.11666666666666665
100159,Sightseers (2012),Comedy,Comedy,,Comedy,1,0.11666666666666665
100163,Hansel & Gretel: Witch Hunters (2013),Action|Fantasy|Horror|IMAX,Action Fantasy Horror IMAX,,Action Fantasy Horror IMAX,5,0.35
100194,Jim Jefferies: Fully Functional (EPIX) (2012),Comedy,Comedy,,Comedy,1,0.11666666666666665
100226,Why Stop Now (2012),Comedy|Drama,Comedy Drama,,Comedy Drama,1,0.11666666666666665
100277,Tabu (2012),Drama|Romance,Drama Romance,,Drama Romance,1,0.11666666666666665
100302,Upside Down (2012),Drama|Romance|Sci-Fi,Drama Romance Sci-Fi,,Drama Romance Sci-Fi,1,0.11666666666666665
100304,"Liability, The (2012)",Action|Thriller,Action Thriller,,Action Thriller,1,0.11666666666666665
100306,Angst  (1983),Drama|Horror,Drama Horror,,Drama Horror,1,0.11666666666666665
100326,Stand Up Guys (2012),Comedy|Crime,Comedy Crime,,Comedy Crime,1,0.11666666666666665
100383,Side Effects (2013),Crime|Drama|Mystery|Thriller,Crime Drama Mystery Thriller,,Crime Drama Mystery Thriller,6,0.3818181818181818
100390,Identity Thief (2013),Comedy|Crime,Comedy Crime,,Comedy Crime,4,0.31111111111111106
100397,"ABCs of Death, The (2012)",Horror,Horror,,Horror,1,0.11666666666666665
100487,Beautiful Creatures (2013),Drama|Fantasy|Romance,Drama Fantasy Romance,,Drama Fantasy Romance,1,0.11666666666666665
100498,"Good Day to Die Hard, A (2013)",Action|Crime|Thriller|IMAX,Action Crime Thriller IMAX,,Action Crime Thriller IMAX,6,0.3818181818181818
100507,21 and Over (2013),Comedy,Comedy,,Comedy,4,0.31111111111111106
100527,Safe Haven (2013),Drama|Mystery|Romance,Drama Mystery Romance,,Drama Mystery Romance,1,0.11666666666666665
100553,Frozen Planet (2011),Documentary,Documentary,,Documentary,2,0.19999999999999998
100556,"Act of Killing, The (2012)",Documentary,Documentary,,Documentary,1,0.11666666666666665
100579,Universal Soldier: Day of Reckoning (2012),Action|Sci-Fi|Thriller,Action Sci-Fi Thriller,,Action Sci-Fi Thriller,1,0.11666666666666665
100611,Escape from Planet Earth (2013),Adventure|Animation|Comedy|Sci-Fi,Adventure Animation Comedy Sci-Fi,,Adventure Animation Comedy Sci-Fi,2,0.19999999999999998
100714,Before Midnight (2013),Drama|Romance,Drama Romance,,Drama Romance,3,0.26249999999999996
100737,Snitch (2013),Action|Drama|Thriller,Action Drama Thriller,,Action Drama Thriller,1,0.11666666666666665
100810,Dark Skies (2013),Horror|Sci-Fi|Thriller,Horror Sci-Fi Thriller,,Horror Sci-Fi Thriller,2,0.19999999999999998
100843,Oh Boy (A Coffee in Berlin) (2012),Comedy|Drama,Comedy Drama,,Comedy Drama,1,0.11666666666666665
100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),Adventure|Comedy|Fantasy|Romance|IMAX,Adventure Comedy Fantasy Romance IMAX,,Adventure Comedy Fantasy Romance IMAX,2,0.19999999999999998
100906,Maniac Cop 2 (1990),Action|Horror|Thriller,Action Horror Thriller,,Action Horror Thriller,1,0.11666666666666665
101025,Jack the Giant Slayer (2013),Adventure|Fantasy|IMAX,Adventure Fantasy IMAX,,Adventure Fantasy IMAX,5,0.35
101070,Wadjda (2012),Drama,Drama,,Drama,1,0.11666666666666665
101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",Comedy,Comedy,,Comedy,1,0.11666666666666665
101074,"Legend of Sleepy Hollow, The (1949)",Animation|Comedy|Horror|Musical,Animation Comedy Horror Musical,,Animation Comedy Horror Musical,1,0.11666666666666665
101076,G.I. Joe: Retaliation (2013),Action|Adventure|Sci-Fi|Thriller|IMAX,Action Adventure Sci-Fi Thriller IMAX,,Action Adventure Sci-Fi Thriller IMAX,3,0.26249999999999996
101088,Stoker (2013),Drama|Mystery|Thriller,Drama Mystery Thriller,,Drama Mystery Thriller,2,0.19999999999999998
101112,Oz the Great and Powerful (2013),Action|Adventure|Fantasy|IMAX,Action Adventure Fantasy IMAX,,Action Adventure Fantasy IMAX,6,0.3818181818181818
101142,"Croods, The (2013)",Adventure|Animation|Comedy,Adventure Animation Comedy,animation funny stone age,Adventure Animation Comedy animation funny stone age,9,0.45
101283,"Incredible Burt Wonderstone, The (2013)",Comedy,Comedy,,Comedy,3,0.26249999999999996
101360,"Call, The (2013)",Drama|Thriller,Drama Thriller,,Drama Thriller,1,0.11666666666666665
101362,Olympus Has Fallen (2013),Action|Thriller,Action Thriller,,Action Thriller,8,0.4307692307692308
101415,"First Time, The (2012)",Comedy|Drama|Romance,Comedy Drama Romance,,Comedy Drama Romance,2,0.19999999999999998
101423,Mezzo Forte (1998),Action|Animation|Comedy,Action Animation Comedy,,Action Animation Comedy,1,0.11666666666666665
101525,"Place Beyond the Pines, The (2012)",Crime|Drama,Crime Drama,,Crime Drama,5,0.35
101529,"Brass Teapot, The (2012)",Comedy|Fantasy|Thriller,Comedy Fantasy Thriller,,Comedy Fantasy Thriller,1,0.11666666666666665
101531,Phil Spector (2013),Drama,Drama,,Drama,1,0.11666666666666665
101577,"Host, The (2013)",Action|Adventure|Romance,Action Adventure Romance,,Action Adventure Romance,4,0.31111111111111106
101612,Admission (2013),Comedy|Romance,Comedy Romance,,Comedy Romance,4,0.31111111111111106
101739,Evil Dead (2013),Horror,Horror,,Horror,2,0.19999999999999998
101741,Trance (2013),Crime|Thriller,Crime Thriller,,Crime Thriller,2,0.19999999999999998
101765,"Perfect Plan, A (Plan parfait, Un) (2012)",Adventure|Comedy|Romance,Adventure Comedy Romance,,Adventure Comedy Romance,2,0.19999999999999998
101864,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX,Action Adventure Sci-Fi IMAX,,Action Adventure Sci-Fi IMAX,20,0.5599999999999999
101884,Dark Tide (2012),Adventure|Drama|Thriller,Adventure Drama Thriller,,Adventure Drama Thriller,1,0.11666666666666665
101895,42 (2013),Drama,Drama,,Drama,1,0.11666666666666665
101962,Wolf Children (Okami kodomo no ame to yuki) (2012),Animation|Fantasy,Animation Fantasy,,Animation Fantasy,4,0.31111111111111106
101973,Disconnect (2012),Drama|Thriller,Drama Thriller,,Drama Thriller,1,0.11666666666666665
102007,"Invincible Iron Man, The (2007)",Animation,Animation,animation,Animation animation,1,0.11666666666666665
102025,Yongary: Monster from the Deep (1967),Children|Horror|Sci-Fi,Children Horror Sci-Fi,,Children Horror Sci-Fi,1,0.11666666666666665
102033,Pain & Gain (2013),Action|Comedy|Crime,Action Comedy Crime,,Action Comedy Crime,5,0.35
102058,Hulk Vs. (2009),Animation,Animation,,Animation,1,0.11666666666666665
102066,Resolution (2012),Horror|Thriller,Horror Thriller,,Horror Thriller,1,0.11666666666666665
102070,Grabbers (2012),Comedy|Horror|Sci-Fi,Comedy Horror Sci-Fi,,Comedy Horror Sci-Fi,1,0.11666666666666665
102084,Justice League: Doom (2012) ,Action|Animation|Fantasy,Action Animation Fantasy,,Action Animation Fantasy,1,0.11666666666666665
102088,"Grandmaster, The (Yi dai zong shi) (2013)",Action|Drama|IMAX,Action Drama IMAX,,Action Drama IMAX,1,0.11666666666666665
102123,This Is the End (2013),Action|Comedy,Action Comedy,,Action Comedy,14,0.5157894736842105
102125,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX,Action Sci-Fi Thriller IMAX,,Action Sci-Fi Thriller IMAX,32,0.6054054054054054
102165,"English Teacher, The (2013)",Comedy|Drama,Comedy Drama,,Comedy Drama,1,0.11666666666666665
102194,Mud (2012),Adventure|Crime|Drama,Adventure Crime Drama,,Adventure Crime Drama,3,0.26249999999999996
102217,Bill Hicks: Revelations (1993),Comedy,Comedy,,Comedy,1,0.11666666666666665
102278,Pawn (2013),Crime|Thriller,Crime Thriller,,Crime Thriller,1,0.11666666666666665
102338,Shaolin Temple (Shao Lin si) (1976),Action|Adventure|Drama,Action Adventure Drama,,Action Adventure Drama,1,0.11666666666666665
102378,Syrup (2013),Comedy|Drama,Comedy Drama,,Comedy Drama,2,0.19999999999999998
102407,"Great Gatsby, The (2013)",Drama,Drama,,Drama,20,0.5599999999999999
102445,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX,Action Adventure Sci-Fi IMAX,,Action Adventure Sci-Fi IMAX,27,0.590625
102481,"Internship, The (2013)",Comedy,Comedy,,Comedy,10,0.4666666666666666
102590,Darkon (2006),Documentary|Fantasy,Documentary Fantasy,,Documentary Fantasy,1,0.11666666666666665
102602,Mimino (1977),Comedy,Comedy,,Comedy,1,0.11666666666666665
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Adventure|Comedy,Adventure Comedy,,Adventure Comedy,1,0.11666666666666665
102684,Only God Forgives (2013),Drama|Thriller,Drama Thriller,,Drama Thriller,2,0.19999999999999998
